"event_id","sport_name","pre_play_turnover","in_play_turnover"
"2.100603292","Soccer",1436.77,253.37
"2.100603293","Soccer",764.11,3370.61
"2.100603295","Soccer",686.64,149.34
"2.100603296","Soccer",1385.82,347.08
"2.100603297","Soccer",19.26,10.76
"2.100603299","Soccer",65.18,277.16
"2.100603300","Soccer",144.1,11327.48
"2.100603301","Soccer",1102.41,5174.75
"2.100603302","Soccer",253.46,50
"2.100603312","Soccer",243.62,1164.54
"2.100603313","Soccer",586.84,2446.62
"2.100603316","Soccer",1307.66,878.1
"2.100603317","Soccer",98.4,709.74
"2.100603320","Soccer",1446.42,205.32
"2.100603354","Soccer",83488.23,45249.67
"2.100603355","Soccer",4021.95,13358.73
"2.100603356","Soccer",6002.66,17849.42
"2.100603357","Soccer",11730.33,17542.47
"2.100603358","Soccer",2803.39,1776.85
"2.100603359","Soccer",180.91,585.03
"2.100603360","Soccer",222,144.16
"2.100603361","Soccer",792.1,3965.58
"2.100603362","Soccer",6727.27,3676.19
"2.100603365","Soccer",282.82,4486.46
"2.100603366","Soccer",732.09,622.53
"2.100603367","Soccer",3863.07,322.73
"2.100603377","Soccer",1823.04,703.12
"2.100603378","Soccer",548.54,16.88
"2.100603382","Soccer",7473.82,25936.24
"2.100603383","Soccer",1027.86,81.8
"2.100603386","Soccer",8622.74,136.48
"2.100603420","Soccer",95363.42,53587.18
"2.100603421","Soccer",3143.14,7266.28
"2.100603422","Soccer",6051.2,24000.7
"2.100603423","Soccer",12189.75,20609.73
"2.100603424","Soccer",3943.09,14144.73
"2.100603425","Soccer",1721.02,4127.42
"2.100603427","Soccer",2880.47,8159.51
"2.100603428","Soccer",1467.91,3297.21
"2.100603431","Soccer",2970.41,1057.17
"2.100603432","Soccer",343.72,13965.6
"2.100603433","Soccer",291.95,309.37
"2.100603444","Soccer",691.07,191.13
"2.100603445","Soccer",519.6,399.32
"2.100603448","Soccer",1822.5,76.68
"2.100603450","Soccer",2086.87,2086.87
"2.100603486","Soccer",38599.47,46292.45
"2.100603487","Soccer",2985.31,1197.85
"2.100603488","Soccer",3162.58,9773.8
"2.100603489","Soccer",7816.36,7587.54
"2.100603490","Soccer",5438.7,8461.48
"2.100603491","Soccer",1323.25,1976.33
"2.100603493","Soccer",819.91,2388.67
"2.100603494","Soccer",1757.06,1702.22
"2.100603495","Soccer",10,10.64
"2.100603498","Soccer",1274.53,344.11
"2.100603510","Soccer",40.26,34.62
"2.100603511","Soccer",3507.34,102.66
"2.100603514","Soccer",348.72,400.44
"2.100603515","Soccer",467.82,102
"2.100603552","Tennis",24160.52,120196.14
"2.100603553","Tennis",4128.12,38
"2.100603554","Tennis",153.55,223.97
"2.100603555","Tennis",115.6,1857.42
"2.100603557","Tennis",511.41,90.71
"2.100603561","Tennis",65.68,695.26
"2.100603571","Cricket",860.34,778.98
"2.100603573","Tennis",81251.42,827039
"2.100603574","Tennis",1206.58,1439
"2.100603575","Tennis",84.19,387.47
"2.100603576","Tennis",53.06,153.28
"2.100603578","Tennis",1390.43,1015.35
"2.100603579","Tennis",406.13,260.57
"2.100603582","Tennis",65.66,65.66
"2.100603586","Tennis",3.17,3.17
"2.100603587","Tennis",6.34,6.34
"2.100603589","Tennis",3.17,3.17
"2.100603590","Tennis",3.17,3.17
"2.100603611","Tennis",15400.69,34249.21
"2.100603614","Tennis",3.17,686.83
"2.100603615","Tennis",122304.97,561441.13
"2.100603616","Tennis",2648.11,1182.65
"2.100603617","Tennis",1635.25,2416.87
"2.100603618","Tennis",3.17,1950.21
"2.100603619","Tennis",371.53,227.19
"2.100603620","Tennis",2735.53,90.81
"2.100603621","Tennis",1769.67,3.17
"2.100603624","Tennis",112.85,65.75
"2.100603628","Tennis",3.17,3.17
"2.100603629","Tennis",3.17,3.17
"2.100603631","Tennis",3.17,3.17
"2.100603632","Tennis",3.17,3.17
"2.100603634","Tennis",249.99,2264.51
"2.100603637","Tennis",3.17,22.83
"2.100603866","Tennis",152.43,37200.43
"2.100603869","Tennis",3.17,1959.61
"2.100603954","Tennis",85252.25,764206.97
"2.100603955","Tennis",4894.34,1364.28
"2.100603956","Tennis",53.12,5215.88
"2.100603957","Tennis",3.18,1852.08
"2.100603960","Tennis",189.27,40.69
"2.100603963","Tennis",94.44,61.84
"2.100603967","Tennis",3.18,3.18
"2.100603968","Tennis",3.18,3.18
"2.100603970","Tennis",3.18,3.18
"2.100603971","Tennis",3.18,3.18
"2.100603985","Soccer",40178.66,57731.44
"2.100603986","Soccer",3614.55,3267.25
"2.100603987","Soccer",4172.47,8807.59
"2.100603988","Soccer",21057.7,13479.4
"2.100603989","Soccer",4164.24,4285.78
"2.100603990","Soccer",4084.49,12541.51
"2.100603992","Soccer",335.08,4448.64
"2.100603993","Soccer",754.06,1568.72
"2.100603996","Soccer",113.86,912.46
"2.100603997","Soccer",1955.69,5809.53
"2.100603998","Soccer",3200.95,407.67
"2.100603999","Soccer",912.3,116.26
"2.100604009","Soccer",1364.42,120.92
"2.100604010","Soccer",729.13,445.35
"2.100604013","Soccer",659.03,912.45
"2.100604014","Soccer",46.34,682.68
"2.100604017","Soccer",2383.6,73.86
"2.100604052","Tennis",8539.55,59783.19
"2.100604054","Tennis",3.18,128.24
"2.100604061","Tennis",3.18,3.18
"2.100604064","Tennis",6382.17,562072.31
"2.100604065","Tennis",125.28,18
"2.100604066","Tennis",3.18,51.98
"2.100604067","Tennis",3.18,3.18
"2.100604069","Tennis",27.18,123.88
"2.100604070","Tennis",16.22,3.18
"2.100604073","Tennis",195.69,65.05
"2.100604076","Tennis",36148.57,520625.81
"2.100604078","Tennis",480.52,1019.22
"2.100604079","Tennis",3.18,262.86
"2.100604081","Tennis",107.47,290.87
"2.100604082","Tennis",212.2,3.18
"2.100604085","Tennis",65.76,65.76
"2.100604088","Tennis",52129.44,1095643.1
"2.100604089","Tennis",4251.41,22.77
"2.100604090","Tennis",101.16,1020.46
"2.100604091","Tennis",3.18,1489.12
"2.100604093","Tennis",52.6,20.74
"2.100604094","Tennis",306.74,11.92
"2.100604095","Tennis",6,79.7
"2.100604097","Tennis",141.6,3.18
"2.100604100","Tennis",14378.24,410270.94
"2.100604101","Tennis",506.3,24.22
"2.100604102","Tennis",115.66,205.04
"2.100604103","Tennis",3.18,238.48
"2.100604105","Tennis",58.22,58.22
"2.100604106","Tennis",3.18,3.18
"2.100604109","Tennis",91.8,65.72
"2.100604112","Tennis",6531.73,352428.09
"2.100604114","Tennis",115.66,142.54
"2.100604115","Tennis",115.66,115.66
"2.100604117","Tennis",3.18,3.18
"2.100604118","Tennis",3.18,3.18
"2.100604121","Tennis",65.72,65.72
"2.100604124","Tennis",11260.42,283255.96
"2.100604125","Tennis",1287.82,161.86
"2.100604126","Tennis",3.18,16.82
"2.100604127","Tennis",115.66,197.24
"2.100604129","Tennis",3.18,3.18
"2.100604130","Tennis",89.16,3.18
"2.100604133","Tennis",78.76,65.72
"2.100604136","Tennis",34203.53,279497.71
"2.100604137","Tennis",886.33,841.39
"2.100604138","Tennis",115.66,130.98
"2.100604139","Tennis",115.65,1889.41
"2.100604141","Tennis",288.87,295.09
"2.100604142","Tennis",2.49,2.49
"2.100604145","Tennis",90.36,64.28
"2.100604148","Tennis",23758.8,141.32
"2.100604153","Tennis",162231.79,914330.35
"2.100604154","Tennis",4012.46,173.9
"2.100604155","Tennis",3.18,15.32
"2.100604158","Tennis",43.7,3.18
"2.100604159","Tennis",393.97,160.73
"2.100604160","Tennis",225.64,90
"2.100604162","Tennis",95.14,62.54
"2.100604166","Tennis",3.18,3.18
"2.100604167","Tennis",3.18,3.18
"2.100604168","Tennis",3.18,46.6
"2.100604169","Tennis",3.18,3.18
"2.100604170","Tennis",3.18,3.18
"2.100604171","Tennis",3.18,196.18
"2.100604172","Tennis",2202.1,108376.24
"2.100604174","Tennis",3.18,13.18
"2.100604175","Tennis",3.18,817.64
"2.100604177","Soccer",85630.17,33670.81
"2.100604178","Soccer",3288.93,3692.77
"2.100604179","Soccer",2623.91,13079.77
"2.100604180","Soccer",12728.26,25716.62
"2.100604181","Soccer",5162.7,6744.64
"2.100604182","Soccer",929.33,11485.37
"2.100604184","Soccer",1945.23,1757.09
"2.100604185","Soccer",1032.45,406.97
"2.100604186","Soccer",231.96,40.42
"2.100604188","Soccer",2805.66,2020.96
"2.100604189","Soccer",752.25,30432.19
"2.100604190","Soccer",461.04,2807.84
"2.100604191","Soccer",1895.34,27.48
"2.100604201","Soccer",574.68,170.4
"2.100604205","Soccer",1997.24,105.28
"2.100604243","Soccer",39978.78,33591.28
"2.100604244","Soccer",2329.02,2847.84
"2.100604245","Soccer",1940.72,26906.32
"2.100604246","Soccer",5886.76,14320
"2.100604247","Soccer",695.06,36940.52
"2.100604248","Soccer",2400.61,5394.21
"2.100604250","Soccer",3638.96,4677.64
"2.100604251","Soccer",792.96,607.8
"2.100604254","Soccer",944.34,245.54
"2.100604255","Soccer",336.37,1832.31
"2.100604256","Soccer",508.72,4303.96
"2.100604267","Soccer",335.74,151.52
"2.100604268","Soccer",12883.54,107.34
"2.100604271","Soccer",2252.1,11.96
"2.100604272","Soccer",90.4,33
"2.100604309","Soccer",35625.39,29023.35
"2.100604310","Soccer",3148.79,5123.19
"2.100604311","Soccer",4776.78,22657.56
"2.100604312","Soccer",8073.64,12469.08
"2.100604313","Soccer",1674.65,7961.79
"2.100604314","Soccer",874.48,5707.1
"2.100604316","Soccer",2241.38,4280.34
"2.100604317","Soccer",862.77,1394.89
"2.100604320","Soccer",717.38,361.98
"2.100604321","Soccer",478.75,2961.81
"2.100604322","Soccer",162.4,192.24
"2.100604323","Soccer",827.72,116.74
"2.100604331","Soccer",53.84,120
"2.100604333","Soccer",97.28,1692.82
"2.100604334","Soccer",566.9,295.3
"2.100604337","Soccer",1401.63,14032.25
"2.100604338","Soccer",51.5,315.06
"2.100604341","Soccer",840.38,166.54
"2.100604375","Soccer",36395.62,28575.34
"2.100604376","Soccer",1694.22,1010.74
"2.100604377","Soccer",928.01,4725.57
"2.100604378","Soccer",11688.4,5268.08
"2.100604379","Soccer",826.38,2314.02
"2.100604380","Soccer",526.03,1281.01
"2.100604382","Soccer",959.22,1293.76
"2.100604383","Soccer",886.39,207.09
"2.100604386","Soccer",215.02,1510.22
"2.100604387","Soccer",315.6,2088.92
"2.100604388","Soccer",1131.81,5260.19
"2.100604403","Soccer",978.31,3561.61
"2.100604441","Tennis",252438.93,699564.61
"2.100604443","Tennis",597.63,2086.49
"2.100604454","Tennis",3.18,46.6
"2.100604457","Tennis",3.18,3.18
"2.100604460","Cricket",1141.7,964.32
"2.100604461","Tennis",578215.68,566320.34
"2.100604462","Tennis",99970.84,22731.92
"2.100604463","Tennis",923.57,1273.09
"2.100604464","Tennis",744.07,3654.47
"2.100604466","Tennis",1155.56,1293.16
"2.100604467","Tennis",2135.98,355.86
"2.100604468","Tennis",4493.43,4021.43
"2.100604469","Tennis",24.41,24.41
"2.100604470","Tennis",151.52,4363.2
"2.100604474","Tennis",3.18,3.18
"2.100604475","Tennis",3.18,3.18
"2.100604477","Tennis",3.18,3.18
"2.100604478","Tennis",3.18,3.18
"2.100604480","Tennis",34694.03,850810.27
"2.100604481","Tennis",59881.81,418080.43
"2.100604482","Tennis",3757.13,51090.91
"2.100604488","Tennis",1822.56,28942
"2.100604490","Tennis",371.02,786.96
"2.100604491","Tennis",3.18,3.18
"2.100604493","Tennis",19623.49,603141.89
"2.100604494","Tennis",487.3,19.26
"2.100604495","Tennis",3.18,84.9
"2.100604496","Tennis",6.36,1430.22
"2.100604499","Tennis",3.18,3.18
"2.100604502","Tennis",65.83,73.93
"2.100604517","Tennis",16030.1,1368183.86
"2.100604518","Tennis",675.66,450.82
"2.100604519","Tennis",478.63,1165.31
"2.100604520","Tennis",459.16,2753.46
"2.100604522","Tennis",294.48,153.18
"2.100604523","Tennis",3.17,3.17
"2.100604524","Tennis",228.06,4.88
"2.100604526","Tennis",30.64,15.24
"2.100604529","Tennis",33964.53,171313.99
"2.100604531","Tennis",3.18,190.44
"2.100604532","Tennis",52.96,400.2
"2.100604534","Tennis",340.84,90.48
"2.100604535","Tennis",62.24,15
"2.100604537","Tennis",25.03,25.03
"2.100604538","Tennis",65.12,65.12
"2.100604541","Tennis",1859.94,47862.68
"2.100604543","Tennis",21.78,99.78
"2.100604544","Tennis",24.99,341.23
"2.100604546","Tennis",28.26,28.26
"2.100604547","Tennis",125.1,125.1
"2.100604550","Tennis",196.45,65.81
"2.100604553","Tennis",4184.06,65549.18
"2.100604555","Tennis",74.41,74.41
"2.100604556","Tennis",3.18,294.92
"2.100604562","Tennis",3.13,3.13
"2.100604577","Tennis",7622.15,397970.31
"2.100604578","Tennis",139.79,1.63
"2.100604579","Tennis",3.18,3.18
"2.100604580","Tennis",2.44,2.44
"2.100604582","Tennis",20.18,20.18
"2.100604583","Tennis",43.18,3.18
"2.100604589","Tennis",19339.21,189116.61
"2.100604590","Tennis",964.92,81.32
"2.100604591","Tennis",137.74,232.18
"2.100604592","Tennis",3.18,6.92
"2.100604595","Tennis",128.28,128.28
"2.100604601","Tennis",2623.5,50972.68
"2.100604603","Tennis",115.95,115.95
"2.100604604","Tennis",12.94,53.9
"2.100604606","Tennis",3.18,3.18
"2.100604607","Tennis",3.18,3.18
"2.100604610","Tennis",65.89,65.89
"2.100604613","Tennis",16816.49,196549.85
"2.100604614","Tennis",589.34,488.56
"2.100604616","Tennis",3.18,3.18
"2.100604619","Tennis",3.18,3.18
"2.100604622","Tennis",85.28,65.72
"2.100604876","Tennis",13433.2,159980.96
"2.100604878","Tennis",115.93,442.45
"2.100604879","Tennis",3.12,3.12
"2.100604881","Tennis",3.18,3.18
"2.100604882","Tennis",79.48,3.18
"2.100604885","Tennis",196.1,65.52
"2.100604888","Tennis",31717.04,183421.46
"2.100604890","Tennis",351.74,43.18
"2.100604891","Tennis",3.18,3.18
"2.100604893","Tennis",546.66,3.18
"2.100604894","Tennis",1036.92,3.18
"2.100604897","Tennis",3.18,3.18
"2.100604912","Tennis",43056.02,147889.68
"2.100604913","Tennis",1410.28,41.14
"2.100604914","Tennis",3.18,665.16
"2.100604917","Tennis",957.81,3.05
"2.100604918","Tennis",68.09,41.29
"2.100604921","Tennis",353.26,3.18
"2.100604924","Tennis",33988.03,117171.51
"2.100604926","Tennis",29.36,65.26
"2.100604927","Tennis",3.18,3.18
"2.100604930","Tennis",211.26,15.04
"2.100604933","Tennis",195.45,65.13
"2.100604936","Tennis",54448.55,675960.45
"2.100604938","Tennis",435.68,4.88
"2.100604939","Tennis",118.39,154.47
"2.100604941","Tennis",10.66,3.18
"2.100604942","Tennis",10.66,3.18
"2.100604945","Tennis",127.96,62.68
"2.100604948","Tennis",47204.19,203128.85
"2.100604949","Tennis",1129.4,40
"2.100604950","Tennis",46.74,1753.32
"2.100604951","Tennis",115.38,125.38
"2.100604953","Tennis",16.07,3.05
"2.100604954","Tennis",143.93,127.67
"2.100604956","Tennis",25.14,25.14
"2.100604957","Tennis",65.57,65.57
"2.100604960","Tennis",28743.96,201291.84
"2.100604961","Tennis",519.32,26.04
"2.100604962","Tennis",38.62,3.18
"2.100604963","Tennis",3.18,247.36
"2.100604965","Tennis",452.76,3.04
"2.100604966","Tennis",68.22,3.04
"2.100604969","Tennis",65.11,65.11
"2.100604972","Tennis",155039.45,403797.87
"2.100604973","Tennis",3613.85,121.43
"2.100604974","Tennis",1782.54,2756.9
"2.100604975","Tennis",3.19,768.47
"2.100604978","Tennis",442.38,10
"2.100604979","Tennis",487.62,3.26
"2.100604981","Tennis",297.45,65.63
"2.100605060","Tennis",8567.45,570.49
"2.100605061","Tennis",45836.64,823740.7
"2.100605062","Tennis",3210.39,2576.97
"2.100605063","Tennis",679.1,796.24
"2.100605064","Tennis",287.94,4353.6
"2.100605066","Tennis",1014.51,3.05
"2.100605067","Tennis",3.05,22.61
"2.100605070","Tennis",133.31,3.19
"2.100605073","Tennis",53941.09,210892.85
"2.100605074","Tennis",1072.5,13
"2.100605075","Tennis",115.3,215.44
"2.100605076","Tennis",3.18,147.42
"2.100605078","Tennis",19.32,3.04
"2.100605079","Tennis",3.04,3.04
"2.100605082","Tennis",195.44,65.12
"2.100605095","Tennis",12367.12,456145.32
"2.100605096","Tennis",66.22,18
"2.100605097","Tennis",118.99,617.59
"2.100605098","Tennis",53.16,2296.64
"2.100605100","Tennis",6.86,6.86
"2.100605101","Tennis",3.18,3.18
"2.100605104","Tennis",65.05,65.05
"2.100605117","Tennis",50064.83,729087.75
"2.100605118","Tennis",291.07,73.05
"2.100605119","Tennis",32.28,1101.3
"2.100605120","Tennis",3.18,10.56
"2.100605122","Tennis",32.56,2.56
"2.100605123","Tennis",244.62,3.18
"2.100605126","Tennis",65.86,12140.06
"2.100605129","Tennis",17211.02,317367.72
"2.100605130","Tennis",1060.92,41.9
"2.100605131","Tennis",115.93,115.93
"2.100605132","Tennis",11,198.28
"2.100605134","Tennis",22.2,3.18
"2.100605135","Tennis",3.18,3.18
"2.100605138","Tennis",3.18,3.18
"2.100605141","Tennis",20428.59,360694.45
"2.100605143","Tennis",3.18,3.18
"2.100605144","Tennis",115.73,167.91
"2.100605147","Tennis",3.18,3.18
"2.100605150","Tennis",12.18,12.18
"2.100605153","Tennis",23130.38,146494.7
"2.100605154","Tennis",879.65,33.07
"2.100605155","Tennis",234.54,115.3
"2.100605156","Tennis",115.3,119.3
"2.100605158","Tennis",90.34,90.34
"2.100605159","Tennis",127.56,127.56
"2.100605161","Tennis",25.12,25.12
"2.100605162","Tennis",195.84,81.8
"2.100605165","Tennis",175656.19,829357.95
"2.100605166","Tennis",16584.88,1426.98
"2.100605167","Tennis",204.84,2370.32
"2.100605169","Tennis",207.77,57.65
"2.100605171","Tennis",901.87,119.99
"2.100605174","Tennis",85.28,65.72
"2.100605178","Tennis",3.18,3.18
"2.100605179","Tennis",3.18,3.18
"2.100605181","Tennis",3.18,3.18
"2.100605182","Tennis",3.18,3.18
"2.100605184","Tennis",57114.29,46482.85
"2.100605186","Tennis",3.18,3.18
"2.100605196","Tennis",3.18,1005.22
"2.100605199","Tennis",3.18,18.82
"2.100605200","Tennis",11.32,27.58
"2.100605202","Tennis",3.18,3.18
"2.100605203","Tennis",3.18,3.18
"2.100605206","Tennis",3925.62,400361.76
"2.100605207","Tennis",11.49,447.73
"2.100605208","Tennis",115.66,321.76
"2.100605209","Tennis",22.17,43.21
"2.100605210","Tennis",1076.4,61211.38
"2.100605212","Tennis",3.18,3.18
"2.100605213","Tennis",3.18,3.18
"2.100605214","Tennis",2530.04,127653.82
"2.100605216","Tennis",115.66,115.66
"2.100605217","Tennis",3.18,3.18
"2.100605218","Tennis",1001.19,156093.65
"2.100605219","Tennis",4.98,513
"2.100605220","Tennis",14.18,14.18
"2.100605221","Tennis",3.18,328.68
"2.100605224","Tennis",11.32,3030.3
"2.100605228","Tennis",3.18,3.18
"2.100605229","Tennis",3.18,3.18
"2.100605231","Tennis",170.27,1524.55
"2.100605234","Tennis",3.18,3.18
"2.100605238","Tennis",820.08,156589.56
"2.100605240","Tennis",3.18,3.18
"2.100605241","Tennis",3.18,91.06
"2.100605242","Tennis",1203.85,476444.23
"2.100605244","Tennis",3.18,3.18
"2.100605245","Tennis",115.66,423.96
"2.100605246","Tennis",3.18,3124.5
"2.100605248","Tennis",2.25,2.25
"2.100605250","Tennis",696.67,9614.67
"2.100605252","Tennis",2.44,2.44
"2.100605253","Tennis",3.18,10.96
"2.100605375","Tennis",70229.26,1278777.16
"2.100605376","Tennis",2980.56,444.72
"2.100605377","Tennis",18.73,731.41
"2.100605378","Tennis",2502.96,9764.88
"2.100605380","Tennis",647.45,77.69
"2.100605381","Tennis",235.35,268.79
"2.100605383","Tennis",25.22,116.26
"2.100605384","Tennis",3.17,162.21
"2.100605469","Tennis",8373.74,403233.78
"2.100605471","Tennis",3.18,3.18
"2.100605472","Tennis",3.18,715.1
"2.100605482","Tennis",11.34,22391.08
"2.100605484","Tennis",3.17,283.21
"2.100605485","Tennis",3.18,3.18
"2.100605496","Tennis",1489.44,54739.9
"2.100605498","Tennis",115.66,1109.88
"2.100605500","Tennis",1440.21,22542.43
"2.100605502","Tennis",23.81,23.81
"2.100605503","Tennis",3.18,3.18
"2.100605504","Tennis",1979.84,15040.88
"2.100605506","Tennis",3,3
"2.100605507","Tennis",115.66,1721.7
"2.100605508","Cricket",470400.57,9468455.53
"2.100605512","Cricket",151.62,12.4
"2.100605515","Cricket",6328.45,10033.13
"2.100605544","Cricket",3068.69,14111.73
"2.100605545","Cricket",173.82,23.08
"2.100605546","Cricket",1398.76,404.18
"2.100605552","Cricket",6.54,84.74
"2.100605553","Cricket",111.08,121.36
"2.100605575","Cricket",188.58,200
"2.100605576","Cricket",62.02,200
"2.100605577","Cricket",859824.98,11583968.5
"2.100605578","Cricket",494.28,10
"2.100605579","Cricket",3031.56,458.58
"2.100605580","Cricket",579.23,1131.81
"2.100605584","Cricket",300,300
"2.100605585","Cricket",6297.68,72129.5
"2.100605613","Cricket",12213.06,9529.12
"2.100605614","Cricket",524.42,4
"2.100605615","Cricket",198.52,166.68
"2.100605616","Cricket",232.92,25.22
"2.100605617","Cricket",105,22.54
"2.100605622","Cricket",680.4,345.68
"2.100605648","Cricket",4073.36,199.38
"2.100605653","Cricket",5550.47,693940.19
"2.100605654","Cricket",3848.14,76476.14
"2.100605683","Cricket",486.8,14
"2.100605689","Cricket",1973.65,66.21
"2.100605690","Cricket",321.55,42.39
"2.100605691","Cricket",95.5,176.26
"2.100605715","Cricket",517292.03,9341381.81
"2.100605717","Cricket",4455.12,356.46
"2.100605718","Cricket",1232.09,486.77
"2.100605722","Cricket",7488.51,673.41
"2.100605723","Cricket",2665.14,91825.62
"2.100605751","Cricket",13160.2,32638.86
"2.100605752","Cricket",1083.16,81.76
"2.100605753","Cricket",95.54,85.98
"2.100605756","Cricket",137.05,20.19
"2.100605757","Cricket",143.6,98.46
"2.100605760","Cricket",186.38,784.28
"2.100605771","Cricket",10,469.94
"2.100605787","Tennis",16628.62,87049.52
